-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
2886991875,src,2902458367,dst
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
2902458367,dst,2886336514,src
2886336515,src,2902458367,dst
-1,-1,-1,-1
2886991875,src,2902458367,dst
2902458367,dst,2887647234,src
2902458367,dst,2886991876,src
2887647236,src,2887647236,dst
2886336516,src,2886336516,dst
2886991876,dst,2886336516,src
2886991876,dst,2886336516,src
2886991876,dst,167904817,src
183986715,src,2886991876,dst
2886991876,dst,167904817,src
2886991876,dst,183986715,src
183986715,src,2886991876,dst
2886991876,dst,167904817,src
2886991876,dst,168643889,src
178921582,src,2886991876,dst
2886991876,dst,168643889,src
2886991876,dst,170318128,src
2886991876,dst,178038136,src
2886991876,dst,168643889,src
2886991876,dst,178038136,src
2886991876,dst,168643889,src
2886991876,dst,2886336516,src
2886991876,dst,170318128,src
2886991876,dst,168643889,src
2886991876,dst,2886336516,src
2886336516,src,2886336516,dst
2886991876,dst,2886336516,src
2886336516,src,2886991876,dst
2886991876,dst,2886336516,src
170318128,src,2886991876,dst
167772171,dst,167772167,dst
2886336516,src,2886336516,dst
2886991876,dst,172909718,src
2886336516,src,2886991876,dst
2886991876,dst,172909718,src
167772171,dst,2886991876,dst
167772168,dst,167772169,dst
2886336515,src,2887647235,src
2886991876,dst,172909718,src
2886991876,dst,2886336515,src
2886991876,dst,167772171,dst
2886991876,dst,2886336515,src
167772168,dst,167772170,dst
2886991876,dst,183986715,src
2886991876,dst,183986715,src
2886336515,src,178921653,src
2886991876,dst,183986715,src
2886991876,dst,2886991887,dst
2886336515,src,2886991876,dst
2886991876,dst,183974582,src
2886991876,dst,2886336515,src
2886336515,src,2886991876,dst
2886336515,src,2886991876,dst
2886336515,src,180877826,dst
167772171,dst,2886991876,dst
2886991876,dst,2886336515,src
2887647236,dst,168643889,src
167772165,dst,167772166,dst
2886336515,src,2887647236,dst
2886336516,src,2886336516,dst
2886336515,src,2886991876,dst
2886336515,src,2886336516,src
183986715,src,2886991876,dst
2886336515,src,2886336877,src
2886336516,src,2886336516,dst
2886336515,src,2886991876,dst
183986715,src,172909718,src
2886991876,dst,183986715,src
2886336515,src,2886991876,dst
2886336515,src,2886991876,dst
2886336516,src,167772169,dst
2886991876,dst,2886336516,src
2886336516,src,2886336516,dst
2886991876,dst,2886336516,src
2886336516,src,2886336515,src
2886991876,dst,167772174,dst
2886336516,src,178921653,src
178921653,src,2886991876,dst
183986715,src,2886991876,dst
2886991876,dst,2886336516,src
2886991876,dst,2886336515,src
2886991876,dst,178038136,src
2886991876,dst,2886336515,src
2886336515,src,180877826,dst
167772171,dst,167772173,dst
167772174,dst,167772171,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
167772174,dst,167772173,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167772172,dst
180877826,dst,2886336515,src
180877826,dst,167772172,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167772174,dst
180877826,dst,2886336515,src
180877826,dst,167772169,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336516,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336516,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167772170,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336886,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336943,src
180877826,dst,2886336963,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,167772171,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,167772165,dst
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886991876,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,167969049,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336925,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,167772170,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,167772173,dst
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336884,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167772168,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
2886336515,src,180877826,dst
2886336515,src,180877826,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
2886336515,src,180877826,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167772171,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,167969049,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,167772169,dst
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167772174,dst
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167772167,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167969049,dst
180877826,dst,2886336515,src
180877826,dst,167772168,dst
180877826,dst,2886336516,src
180877826,dst,167969049,dst
180877826,dst,167772169,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336516,src
180877826,dst,167772170,dst
2886336516,src,180877826,dst
180877826,dst,167772169,dst
180877826,dst,167772166,dst
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,167772168,dst
180877826,dst,167772171,dst
180877826,dst,2886336516,src
2886336516,src,180877826,dst
180877826,dst,167772171,dst
2886336516,src,180877826,dst
180877826,dst,167772168,dst
180877826,dst,2886336515,src
2886336516,src,180877826,dst
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,167969049,dst
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
2886336516,src,180877826,dst
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
2886336516,src,180877826,dst
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,2886336515,src
2886336516,src,180877826,dst
180877826,dst,2886336516,src
2886336516,src,180877826,dst
180877826,dst,167772171,dst
2886336516,src,180877826,dst
180877826,dst,167969049,dst
180877826,dst,167772171,dst
180877826,dst,167772174,dst
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167772167,dst
180877826,dst,2886336516,src
180877826,dst,2886336516,src
180877826,dst,2886336515,src
180877826,dst,167772171,dst
2886336516,src,2886336515,src
180877826,dst,2886336516,src
180877826,dst,2886336516,src
2886336516,src,180877826,dst
180877826,dst,2886336516,src
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,2886336516,src
180877826,dst,2886336877,src
2886336516,src,180877826,dst
2886336516,src,180877826,dst
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,2886336515,src
2886336516,src,180877826,dst
180877826,dst,2886336516,src
180877826,dst,2886336515,src
2886336516,src,180877826,dst
180877826,dst,2886336515,src
2886336516,src,180877826,dst
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,2886336890,src
2886336516,src,167969049,dst
2886336516,src,180877826,dst
180877826,dst,167772169,dst
2886336516,src,167969049,dst
180877826,dst,167969049,dst
180877826,dst,167772169,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
180877826,dst,2886336515,src
2886336516,src,167969049,dst
2886336516,src,167969049,dst
180877826,dst,2886336880,src
2886336516,src,180877826,dst
180877826,dst,2886336515,src
180877826,dst,2886336515,src
2886336516,src,180877826,dst
2886336516,src,180877826,dst
180877826,dst,2886336516,src
180877826,dst,167969049,dst
2886336516,src,180877826,dst
2886336516,src,167772169,dst
2886336516,src,2886336515,src
2886336515,src,167969049,dst
167969049,dst,2886336515,src
2886992159,src,2886992162,src
2886336515,src,167969049,dst
2886336518,src,167772174,dst
2886336518,src,167772173,dst
167772166,dst,167772169,dst
167772169,dst,167772171,dst
2886336518,src,167772166,dst
167772168,dst,167772166,dst
2886336518,src,167772169,dst
2886336518,src,2886336552,src
-1,-1,-1,-1
2902458367,dst,2886336515,src
2886336518,src,2886336552,src
2902458367,dst,2886991876,src
2886336518,src,2886336988,dst
2886336518,src,2886336841,dst
2886336552,src,2902458367,dst
-1,-1,-1,-1
2886336518,src,2886337151,dst
-1,-1,-1,-1
2886336518,src,2886991875,src
2886336518,src,2886336843,dst
2886336515,src,2902458367,dst
2887647234,src,2902458367,dst
2886336518,src,2886336552,src
2886991874,src,2902458367,dst
2886336518,src,2886336980,dst
2886336518,src,2886336552,src
2886336552,src,2902458367,dst
-1,-1,-1,-1
2886336518,src,2886337162,dst
-1,-1,-1,-1
2886336518,src,2886991875,src
2886336518,src,2886336785,dst
2886336515,src,2902458367,dst
2887647234,src,2902458367,dst
2886336518,src,2886337080,dst
2886991874,src,2902458367,dst
2886336518,src,2886336983,dst
2886336518,src,2886336990,dst
2886336552,src,2902458367,dst
-1,-1,-1,-1
2886336518,src,2886336552,src
2886991875,src,2902458367,dst
2886336518,src,2902458367,dst
2886336518,src,2886336997,dst
2886336515,src,2902458367,dst
2887647234,src,2902458367,dst
2886336518,src,2886337108,dst
2886991874,src,2902458367,dst
2886336518,src,2886336995,dst
2886336518,src,2886336903,dst
2886336552,src,2902458367,dst
-1,-1,-1,-1
2886336518,src,2886336552,src
2886991875,src,2902458367,dst
2886336518,src,2886336514,src
2886336518,src,2886336552,src
2886336515,src,2902458367,dst
2887647234,src,2902458367,dst
2886336518,src,2886337079,dst
2886991874,src,2902458367,dst
2886336518,src,2886336987,dst
2886336518,src,2886336773,dst
2886336552,src,2902458367,dst
-1,-1,-1,-1
2886336518,src,2886337150,dst
-1,-1,-1,-1
2886336518,src,2886991875,src
