1364860800,2075670,117817,0,0,0,0
1364860860,2050483,121810,256,0,0,0
1364860920,1032546,61045,184,0,88578,0
1364860980,30074,0,0,0,0,0
1364861040,2418,0,0,0,0,0
1364861100,2418,0,0,0,0,0
1364861160,85718,0,972,0,0,0
1364861220,2418,0,243,0,88578,0
1364861280,2418,0,243,0,0,0
1364861340,23838,0,243,0,0,0
1364861400,2418,0,0,0,0,0
1364861460,2418,0,243,0,0,0
1364861520,70078,0,0,0,88356,0
1364861580,806,0,0,0,0,0
1364861640,0,0,460,0,5254,0
1364861700,15470,0,0,0,0,0
1364861760,0,0,256,0,0,0
1364861820,0,0,0,0,88060,0
1364861880,63410,0,972,0,0,0
1364861940,0,0,243,0,0,0
1364862000,0,0,243,0,0,0
1364862060,21590,0,243,0,0,0
1364862120,0,0,0,0,86580,0
1364862180,680,0,243,0,0,0
1364862240,54740,0,0,0,0,0
1364862300,54740,0,0,0,0,0
1364862360,0,0,184,0,0,0
1364862420,17170,0,0,0,84730,0
1364862480,0,0,276,0,0,0
1364862540,3910,0,0,0,1924,0
1364862600,61200,0,729,0,5624,0
1364862660,0,0,870,0,0,0
1364862720,0,0,243,0,84730,0
1364862780,27540,0,243,0,0,0
1364862840,0,0,3588,0,148,0
1364862900,9520,0,243,0,0,0
1364862960,60010,0,0,0,0,0
1364863020,0,0,0,0,83028,0
1364863080,170,0,184,0,0,0
1364863140,24650,0,128,0,148,0
1364863200,24650,0,128,0,148,0
1364863260,4930,0,3588,0,0,0
1364863320,55930,0,972,0,82584,0
1364863380,0,0,519,0,0,0
1364863440,0,0,243,0,0,0
1364863500,14620,0,243,0,0,0
1364863560,0,0,256,0,0,0
1364863620,3230,0,1143,0,82140,0
1364863680,48960,0,0,0,0,0
1364863740,48960,0,0,0,0,0
1364863800,850,0,184,0,0,0
1364863860,25330,0,0,0,0,0
1364863920,0,0,0,0,81548,0
1364863980,9690,0,0,0,1628,0
1364864040,45900,0,972,0,12432,0
1364864100,0,0,243,0,5994,0
1364864160,0,0,243,0,0,0
1364864220,14110,0,243,0,80290,0
1364864280,0,0,276,0,0,0
1364864340,9520,0,243,0,0,0
1364864400,54060,0,0,0,0,0
1364864460,0,0,256,0,0,0
1364864520,0,0,184,0,79254,0
1364864580,18530,0,0,0,0,0
1364864640,18530,0,0,0,0,0
1364864700,13600,0,0,0,0,0
1364864760,38080,0,972,0,0,0
1364864820,0,0,243,0,80660,0
1364864880,0,0,243,0,0,0
1364864940,17680,0,243,0,0,0
1364865000,17680,0,243,0,0,0
1364865060,5610,0,243,0,0,0
1364865120,42330,0,0,0,80808,0
1364865180,42330,0,0,0,80808,0
1364865240,0,0,460,0,0,0
1364865300,14450,0,0,0,0,0
1364865360,0,0,256,0,0,0
1364865420,13600,0,0,0,82806,0
1364865480,41140,0,972,0,0,0
1364865540,0,0,243,0,9250,0
1364865600,0,0,243,0,0,0
1364865660,21760,0,243,0,0,0
1364865720,0,0,0,0,86136,0
1364865780,15470,0,243,0,0,0
1364865840,53210,0,0,0,0,0
1364865900,53210,0,0,0,0,0
1364865960,170,0,184,0,0,0
1364866020,17510,0,0,0,85544,0
1364866080,0,0,276,0,0,0
1364866140,18360,0,243,0,3774,0
1364866200,34000,0,486,0,6364,0
1364866260,0,0,742,0,0,0
1364866320,170,0,243,0,87838,0
1364866380,9010,0,243,0,0,0
1364866440,9010,0,243,0,0,0
1364866500,18360,0,243,0,0,0
1364866560,36720,0,0,0,0,0
1364866620,0,0,0,0,88134,0
1364866680,850,0,184,0,0,0
1364866740,26010,0,0,0,0,0
1364866800,26010,0,0,0,0,0
1364866860,18360,0,243,0,0,0
1364866920,49980,0,729,0,88578,0
1364866980,0,0,519,0,0,0
1364867040,170,0,243,0,0,0
1364867100,15300,0,243,0,0,0
1364867160,0,0,256,0,0,0
1364867220,20570,0,243,0,88282,0
1364867280,48790,0,0,0,444,0
1364867340,0,0,0,0,1332,0
1364867400,1360,0,184,0,0,0
1364867460,25670,0,0,0,0,0
1364867520,0,0,0,0,88578,0
1364867580,30430,0,0,0,0,0
1364867640,27030,0,972,0,0,0
1364867700,0,0,243,0,0,0
1364867760,3570,0,243,0,0,0
1364867820,27030,0,243,0,88578,0
1364867880,0,0,276,0,1480,0
1364867940,27710,0,243,0,14282,0
1364868000,32130,0,0,0,7400,0
1364868060,0,0,256,0,0,0
1364868120,0,0,184,0,88578,0
1364868180,27370,0,0,0,0,0
1364868240,27370,0,0,0,0,0
1364868300,41086,0,243,0,0,0
1364868360,25840,0,729,0,0,0
1364868420,0,0,243,0,88430,0
1364868480,17170,0,243,0,0,0
1364868540,3570,0,243,0,0,0
1364868600,3570,0,243,0,0,0
1364868660,49640,0,243,0,0,0
1364868720,29240,0,0,0,88578,0
1364868780,29240,0,0,0,88578,0
1364868840,170,0,460,0,0,0
1364868900,28050,0,0,0,0,0
1364868960,0,0,256,0,0,0
1364869020,54230,0,243,0,88578,0
1364869080,2210,0,729,0,0,0
1364869140,0,0,243,0,444,0
1364869200,1530,0,243,0,0,0
1364869260,19550,0,243,0,0,0
1364869320,0,0,0,0,88504,0
1364869380,58480,0,243,0,0,0
1364869440,2720,0,0,0,0,0
1364869500,2720,0,0,0,0,0
1364869560,7650,0,184,0,0,0
1364869620,10200,0,0,0,88504,0
1364869680,0,0,276,0,0,0
1364869740,55196,0,243,0,74,0
1364869800,19380,0,486,0,0,0
1364869860,0,0,742,0,0,0
1364869920,22610,0,243,0,88578,0
1364869980,0,0,243,0,0,0
1364870040,0,0,0,0,1776,0
1364870100,55590,0,243,0,6068,0
1364870160,18360,0,0,0,0,0
1364870220,0,0,0,0,88504,0
1364870280,15810,0,184,0,0,0
1364870340,6630,0,0,0,148,0
1364870400,6630,0,0,0,148,0
1364870460,60180,0,243,0,0,0
1364870520,0,0,729,0,88578,0
1364870580,0,0,519,0,0,0
1364870640,15130,0,243,0,0,0
1364870700,2040,0,243,0,0,0
1364870760,0,0,256,0,0,0
1364870820,57800,0,243,0,88578,0
1364870880,57800,0,243,0,88578,0
1364870940,57800,0,243,0,88578,0
1364871000,22440,0,184,0,0,0
1364871060,22440,0,184,0,0,0
1364871120,0,0,0,0,88578,0
1364871180,56440,0,243,0,0,0
1364871240,16490,0,729,0,0,0
1364871300,0,0,243,0,0,0
1364871360,5610,0,243,0,0,0
1364871420,23460,0,243,0,88578,0
1364871480,0,0,276,0,0,0
1364871540,59500,0,243,0,0,0
1364871600,20400,0,0,0,0,0
1364871660,0,0,256,0,0,0
1364871720,24650,0,184,0,88578,0
1364871780,0,0,0,0,1258,0
1364871840,0,0,0,0,14208,0
1364871900,61200,0,243,0,7252,0
1364871960,0,0,729,0,0,0
1364872020,0,0,243,0,88504,0
1364872080,17000,0,243,0,0,0
1364872140,0,0,243,0,0,0
1364872200,0,0,243,0,0,0
1364872260,61200,0,243,0,0,0
1364872320,340,0,0,0,88578,0
1364872380,340,0,0,0,88578,0
1364872440,15470,0,460,0,222,0
1364872500,7480,0,0,0,0,0
1364872560,0,0,256,0,0,0
1364872620,67266,0,243,0,88504,0
1364872680,5440,0,729,0,0,0
1364872740,0,0,243,0,0,0
1364872800,24140,0,243,0,0,0
1364872860,0,0,243,0,0,0
1364872920,0,0,0,0,88578,0
1364872980,62220,0,243,0,0,0
1364873040,12240,0,0,0,0,0
1364873100,12240,0,0,0,0,0
1364873160,7480,0,184,0,0,0
1364873220,0,0,0,0,88504,0
1364873280,0,0,276,0,0,0
