1365033600,0,0,0,0,0,0
1365033660,0,0,0,0,0,0
1365033720,0,0,0,0,0,0
1365033780,0,0,0,0,0,0
1365033840,0,0,0,0,0,0
1365033900,0,0,0,0,0,0
1365033960,0,0,0,0,0,0
1365034020,0,0,0,0,0,0
1365034080,0,0,0,0,0,0
1365034140,0,0,0,0,0,0
1365034200,0,0,0,0,0,0
1365034260,0,0,0,0,0,0
1365034320,1869117,5090535,276,0,0,0
1365034380,2452294,5672272,243,0,2146,0
1365034440,2447773,5440429,10260,90,1702,0
1365034500,2436585,5112955,832,90,3996,0
1365034560,1833547,4656316,0,0,5254,0
1365034620,2432236,5136014,1386,0,2072,0
1365034680,2453766,5920595,243,0,16724,0
1365034740,2481110,6748351,0,0,0,0
1365034800,1841841,4226158,0,0,0,0
1365034860,2451849,5692329,243,0,0,0
1365034920,2439643,5304852,7204,7020,0,0
1365034980,2471182,6185300,243,0,0,0
1365035040,1864173,5282496,2520,0,0,0
1365035100,2451954,5672831,243,0,0,0
1365035160,2404866,5094070,90,90,0,0
1365035220,2472447,6578573,942,180,0,0
1365035280,1853531,4956013,90,90,0,0
1365035340,2483970,6870569,576,90,0,0
1365035400,2478719,6665145,10669,0,0,0
1365035460,2472663,6452527,180,180,0,0
1365035520,1850968,4822724,12150,9090,0,0
1365035580,2437757,5252959,243,0,0,0
1365035640,2449765,5800086,184,0,0,0
1365035700,2455270,5913167,513,270,0,0
1365035760,1820516,4650431,0,0,0,0
1365035820,2435493,5147499,243,0,0,0
1365035880,2484030,6988979,0,0,0,0
1365035940,2243606,5051998,1026,540,0,0
1365036000,2023393,4319786,0,0,0,0
1365036060,2449066,5665221,486,0,0,0
1365036120,2452004,5734691,519,0,0,0
1365036180,1827699,3939637,90,90,0,0
1365036240,2435900,5141561,10260,90,0,0
1365036300,2455639,5810148,499,0,0,0
1365036360,2442310,6107479,184,0,0,0
1365036420,1855692,4913705,1143,0,0,0
1365036480,2463319,6144849,4770,4770,0,0
1365036540,2457251,5762540,603,360,0,0
1365036600,2475508,6590387,0,0,444,0
1365036660,1838846,4302692,486,0,0,0
1365036720,2467002,6246808,0,0,0,0
1365036780,2462231,6193037,486,0,0,0
1365036840,2476390,6534649,243,0,0,0
1365036900,1872308,5565146,2610,0,0,0
1365036960,2427456,5901310,360,360,0,0
1365037020,2482328,7121828,1323,1080,0,0
1365037080,2468771,6547378,640,180,0,0
1365037140,1866736,5387075,0,0,0,0
1365037200,2436808,5245014,589,90,0,0
1365037260,2443040,5629980,10503,90,0,0
1365037320,2441338,5625474,0,0,0,0
1365037380,1877099,5724813,1566,180,0,0
1365037440,2467272,6392374,270,270,0,0
1365037500,2487711,6825366,846,360,0,0
1365037560,2424392,5701623,9963,9720,0,0
1365037620,1847318,4615944,90,90,0,0
1365037680,2447677,5693695,90,90,0,0
1365037740,2456629,5812673,243,0,370,0
1365037800,2429812,5055612,4684,4500,4218,0
1365037860,1854441,4825655,243,0,0,0
1365037920,2447316,5404469,366,90,0,0
1365037980,2451773,5788547,243,0,0,0
1365038040,2441866,5457880,10170,0,4144,0
1365038100,1828537,3939226,742,0,2886,0
1365038160,2418296,5526377,0,0,3996,0
1365038220,2454248,5859743,576,90,4366,0
1365038280,2455268,5659564,1593,450,14430,0
1365038340,1828991,3852114,0,0,1924,0
1365038400,2431662,5078589,243,0,0,0
1365038460,2431776,5071002,0,0,0,0
1365038520,2460328,6174232,5134,4950,0,0
1365038580,1852781,4477872,423,180,0,0
1365038640,2445806,5418452,0,0,0,0
1365038700,2457850,5916044,2763,0,0,0
1365038760,2418879,5407349,0,0,0,0
1365038820,1829127,4060830,762,0,0,0
1365038880,2458054,5876785,0,0,0,0
