1365292800,78930,1052211,603,360,0,0
1365292860,93263,1666071,0,0,0,0
1365292920,74576,1074885,243,0,0,0
1365292980,85579,1532311,333,90,0,0
1365293040,80354,1221310,486,0,0,0
1365293100,66968,859003,0,0,0,0
1365293160,87359,1451273,666,180,0,0
1365293220,84189,1377480,0,0,0,0
1365293280,82439,1107568,90,90,0,0
1365293340,78376,1275178,0,0,0,0
1365293400,96891,1763672,7263,4500,0,0
1365293460,83028,1250944,360,360,0,0
1365293520,79656,1223047,793,90,0,0
1365293580,79398,1117372,900,0,0,0
1365293640,97698,1754767,10413,0,0,0
1365293700,64657,537088,243,0,0,0
1365293760,60031,449214,499,0,0,0
1365293820,76999,998585,423,180,0,0
1365293880,70295,765885,486,0,0,0
1365293940,73048,923617,0,0,0,0
1365294000,60280,461916,0,0,0,0
1365294060,79989,990032,90,90,0,0
1365294120,80430,1164820,243,0,0,0
1365294180,50512,175009,274,90,148,0
1365294240,79256,754568,243,0,0,0
1365294300,73053,858711,90,90,0,0
1365294360,92593,1140337,243,0,0,0
1365294420,71305,556783,609,90,0,0
1365294480,67046,565429,11340,270,0,0
1365294540,74593,1166916,832,90,0,0
1365294600,75429,891364,486,0,0,0
1365294660,66926,442824,0,0,0,0
1365294720,71483,498904,0,0,0,0
1365294780,53442,308701,270,270,1332,0
1365294840,77611,903521,243,0,7400,0
1365294900,92872,936247,184,0,0,0
1365294960,83367,1354924,333,90,0,0
1365295020,71689,741945,180,180,0,0
1365295080,83131,1430650,333,90,0,0
1365295140,76054,810675,0,0,0,0
1365295200,85698,1379812,999,270,0,0
1365295260,97744,1740390,20430,17820,0,0
1365295320,68094,552498,852,90,0,0
1365295380,87894,1214942,92,0,0,0
1365295440,81604,1145042,3944,2880,0,0
1365295500,93343,1393862,10350,180,0,0
1365295560,97577,1363274,333,90,0,0
1365295620,71482,570050,5044,4860,0,0
1365295680,70641,642545,243,0,0,0
1365295740,67988,560800,0,0,0,0
1365295800,73357,767671,243,0,0,0
1365295860,68116,670711,0,0,0,0
1365295920,62609,482673,486,0,0,0
